Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6534556,-,-,-,-17.46,-66.33,-4,2526,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Speed,Pressure,DHI,GHI,DNI,Solar Zenith Angle,Precipitable Water,Fill Flag
2025,2,28,8,0,20.200000000000003,41.69,1.2000000000000002,765,54,366,834,68.07000000000001,2,0
2025,2,28,9,0,23.8,31.89,1.9000000000000001,765,67,624,944,53.79,2,0
2025,2,28,10,0,26.1,28.41,2.9000000000000004,764,76,845,998,39.56,2,0
2025,2,28,11,0,27.6,26.91,3.7,764,82,1008,1028,25.66,2,0
2025,2,28,12,0,28.400000000000002,26.59,4.2,763,85,1098,1041,13.280000000000001,2,0
2025,2,28,13,0,28.3,27.62,4.4,762,86,1106,1040,11,2.1,0
2025,2,28,14,0,27.5,29.6,4.4,762,84,1036,1028,22.19,2.1,0
2025,2,28,15,0,26.3,32.01,4.3,761,81,889,998,35.910000000000004,2.2,0
2025,2,28,16,0,24.8,35.08,4.2,761,73,681,948,50.09,2.2,0
2025,2,28,17,0,23.200000000000003,39.27,3.8000000000000003,761,61,430,853,64.39,2.2,0
2025,2,28,18,0,20.1,52.69,2.2,762,41,166,635,78.65,2.2,0
2025,2,28,19,0,18.1,63.96,1.6,762,0,0,0,92.92,2.2,0
2025,2,28,20,0,17.2,68.7,1.4000000000000001,762,0,0,0,106.94,2.2,0
2025,2,28,21,0,16.6,71.49,1.3,763,0,0,0,120.61,2.3000000000000003,0
2025,2,28,22,0,16,73.79,1.2000000000000002,763,0,0,0,133.6,2.3000000000000003,0
2025,2,28,23,0,15.600000000000001,74.74,1.2000000000000002,763,0,0,0,145.11,2.4000000000000004,0
2025,3,1,0,0,15.100000000000001,75.84,1.2000000000000002,763,0,0,0,153.16,2.4000000000000004,0
2025,3,1,1,0,14.8,75.94,1.2000000000000002,762,0,0,0,154.25,2.4000000000000004,1
2025,3,1,2,0,14.5,76.04,1.2000000000000002,762,0,0,0,147.68,2.4000000000000004,0
2025,3,1,3,0,14.200000000000001,76.41,1.2000000000000002,762,0,0,0,136.8,2.3000000000000003,0
2025,3,1,4,0,14,76.35000000000001,1.1,762,0,0,0,124.09,2.3000000000000003,0
2025,3,1,5,0,13.8,76.42,1.1,762,0,0,0,110.56,2.3000000000000003,0
2025,3,1,6,0,14.200000000000001,75.44,1.1,762,0,0,0,96.61,2.3000000000000003,0
2025,3,1,7,0,17.8,58.99,2.6,763,32,102,521,82.35000000000001,2.3000000000000003,0
2025,3,1,8,0,21.200000000000003,45.910000000000004,3.3000000000000003,763,55,360,818,68.13,2.3000000000000003,0
2025,3,1,9,0,23.700000000000003,38.4,3.3000000000000003,763,68,617,930,53.85,2.3000000000000003,0
2025,3,1,10,0,25.200000000000003,34.47,3.4000000000000004,762,77,836,986,39.64,2.3000000000000003,0
2025,3,1,11,0,26,32.53,3.6,762,78,997,1020,25.77,2.4000000000000004,0
2025,3,1,12,0,26.5,31.310000000000002,3.5,761,81,1086,1033,13.530000000000001,2.4000000000000004,0
2025,3,1,13,0,26.400000000000002,31.11,3.4000000000000004,760,82,1096,1034,11.35,2.4000000000000004,0
2025,3,1,14,0,26.1,31.17,3.4000000000000004,760,82,1026,1022,22.41,2.4000000000000004,0
2025,3,1,15,0,25.6,31.6,3.4000000000000004,759,366,624,319,36.08,2.3000000000000003,0
2025,3,1,16,0,24.900000000000002,32.59,3.4000000000000004,759,259,517,403,50.25,2.3000000000000003,0
2025,3,1,17,0,23.5,37.29,2.7,759,216,264,110,64.54,2.2,0
2025,3,1,18,0,20.200000000000003,54.370000000000005,1.6,759,39,165,647,78.8,2.1,0
2025,3,1,19,0,18.3,62.08,1.4000000000000001,759,0,0,0,93.08,2,0
2025,3,1,20,0,17.3,65.44,1.3,760,0,0,0,107.12,1.9000000000000001,0
2025,3,1,21,0,16.5,68.31,1.2000000000000002,760,0,0,0,120.82000000000001,1.9000000000000001,0
2025,3,1,22,0,15.8,70.14,1.1,760,0,0,0,133.85,1.8,0
2025,3,1,23,0,15.100000000000001,71.73,1.1,760,0,0,0,145.42000000000002,1.8,0
2025,3,2,0,0,14.4,73.27,1.1,759,0,0,0,153.54,1.8,0
2025,3,2,1,0,13.9,74.38,1.1,759,0,0,0,154.62,1.8,1
2025,3,2,2,0,13.3,76.17,1,759,0,0,0,147.94,1.9000000000000001,0
2025,3,2,3,0,12.9,76.91,1,759,0,0,0,136.99,2,0
2025,3,2,4,0,12.600000000000001,77.07000000000001,1,759,0,0,0,124.22,2,0
2025,3,2,5,0,12.5,76.63,1,759,0,0,0,110.65,2,0
2025,3,2,6,0,13.3,74.92,1,760,0,0,0,96.68,2,0
2025,3,2,7,0,17.400000000000002,58.730000000000004,2.2,761,32,102,524,82.42,2,0
2025,3,2,8,0,21.200000000000003,45.160000000000004,2.9000000000000004,761,55,362,826,68.19,2,0
2025,3,2,9,0,24.400000000000002,35.2,3,761,67,623,945,53.9,1.9000000000000001,0
2025,3,2,10,0,27,28.72,3.2,760,72,845,1004,39.71,1.9000000000000001,0
2025,3,2,11,0,29,24.91,3.3000000000000003,759,77,1007,1033,25.89,1.9000000000000001,0
2025,3,2,12,0,30.1,23.26,3.2,759,83,1094,1041,13.780000000000001,2,0
2025,3,2,13,0,30.400000000000002,22.830000000000002,3.6,758,87,1101,1036,11.71,2.1,1
2025,3,2,14,0,29.6,24.79,4.4,757,91,1024,1011,22.64,2.3000000000000003,0
2025,3,2,15,0,27.8,29.47,4.800000000000001,757,91,871,967,36.26,2.6,0
2025,3,2,16,0,25.3,36.730000000000004,4.9,757,83,661,907,50.4,2.8000000000000003,0
2025,3,2,17,0,22.900000000000002,44.81,4.6000000000000005,757,73,410,788,64.69,2.9000000000000004,0
2025,3,2,18,0,20.700000000000003,54.03,3.5,757,3,3,0,78.96000000000001,2.7,0
2025,3,2,19,0,18.8,66.56,1.6,758,0,0,0,93.25,2.7,0
2025,3,2,20,0,18.2,72.67,1,759,0,0,0,107.3,2.8000000000000003,0
2025,3,2,21,0,18.1,70.13,1,760,0,0,0,121.03,3,0
2025,3,2,22,0,16.5,71.35000000000001,2.3000000000000003,761,0,0,0,134.1,3.2,0
2025,3,2,23,0,15.100000000000001,72.53,3.1,761,0,0,0,145.73,3.2,0
2025,3,3,0,0,13.700000000000001,74.06,3.5,761,0,0,0,153.91,3.1,0
2025,3,3,1,0,13,73.64,3.5,761,0,0,0,154.98,2.9000000000000004,1
2025,3,3,2,0,11.600000000000001,73.95,3.5,761,0,0,0,148.20000000000002,2.9000000000000004,0
2025,3,3,3,0,11.3,74.42,2.6,761,0,0,0,137.17000000000002,2.8000000000000003,0
2025,3,3,4,0,11.600000000000001,75.06,1.6,761,0,0,0,124.35000000000001,2.8000000000000003,0
2025,3,3,5,0,11.8,75.38,0.9,761,0,0,0,110.75,2.8000000000000003,0
2025,3,3,6,0,11.8,75.24,0.5,761,0,0,0,96.76,2.7,0
2025,3,3,7,0,12.9,69.93,1.2000000000000002,761,26,26,0,82.48,2.6,0
2025,3,3,8,0,15.600000000000001,60.31,2.2,762,187,195,20,68.25,2.4000000000000004,0
2025,3,3,9,0,19.900000000000002,45.13,3.2,762,185,185,0,53.96,2.3000000000000003,0
2025,3,3,10,0,23.700000000000003,35.09,3.5,761,65,838,1006,39.79,2.2,0
2025,3,3,11,0,26.3,29.48,3.7,760,68,1001,1038,26.01,2.1,0
2025,3,3,12,0,27.900000000000002,26.53,4.2,759,69,1090,1052,14.040000000000001,2.1,0
2025,3,3,13,0,28.5,25.44,4.7,759,70,1100,1054,12.08,2.1,1
2025,3,3,14,0,28.3,25.37,5,758,74,1027,1035,22.87,2.2,0
2025,3,3,15,0,27.5,26.02,5.1000000000000005,757,71,882,1009,36.44,2.2,0
2025,3,3,16,0,26.200000000000003,27.69,5,757,161,644,759,50.57,2.2,1
2025,3,3,17,0,24.400000000000002,30.87,4.6000000000000005,757,163,340,415,64.84,2.2,0
2025,3,3,18,0,20.700000000000003,44.67,2.5,758,87,136,264,79.12,2.2,0
2025,3,3,19,0,18.2,58.22,1.7000000000000002,759,0,0,0,93.42,2.2,0
2025,3,3,20,0,17,63.47,1.4000000000000001,759,0,0,0,107.49000000000001,2.2,0
2025,3,3,21,0,16.2,66.25,1.3,760,0,0,0,121.24000000000001,2.1,0
2025,3,3,22,0,15.4,69.01,1.2000000000000002,760,0,0,0,134.35,2.1,0
2025,3,3,23,0,14.700000000000001,71.08,1.1,760,0,0,0,146.04,2,0
2025,3,4,0,0,14.100000000000001,72.3,1,760,0,0,0,154.29,2,0
2025,3,4,1,0,13.600000000000001,73.03,1,760,0,0,0,155.34,1.9000000000000001,0
2025,3,4,2,0,13.200000000000001,73.35000000000001,1,759,0,0,0,148.46,1.9000000000000001,0
2025,3,4,3,0,12.8,73.96000000000001,1,759,0,0,0,137.34,1.9000000000000001,0
2025,3,4,4,0,12.4,74.73,1,759,0,0,0,124.47,1.9000000000000001,0
2025,3,4,5,0,12.100000000000001,75.05,1,760,0,0,0,110.84,1.9000000000000001,0
2025,3,4,6,0,12.600000000000001,74.11,0.9,760,0,0,0,96.83,1.9000000000000001,0
2025,3,4,7,0,16.6,57.57,2.1,761,29,102,566,82.54,1.9000000000000001,0
2025,3,4,8,0,20.700000000000003,43.83,2.3000000000000003,762,49,363,851,68.3,1.9000000000000001,0
2025,3,4,9,0,24.1,33.71,2.2,762,59,622,959,54.02,1.9000000000000001,0
2025,3,4,10,0,26.6,28.03,2.6,762,67,843,1011,39.86,1.9000000000000001,0
2025,3,4,11,0,28.200000000000003,25.400000000000002,3.3000000000000003,761,70,1002,1038,26.14,2,0
2025,3,4,12,0,29,24.72,3.9000000000000004,761,74,1089,1047,14.3,2.1,1
2025,3,4,13,0,29,25.36,4.2,760,74,1096,1046,12.44,2.2,1
2025,3,4,14,0,28.400000000000002,26.84,4.3,760,384,788,440,23.11,2.3000000000000003,0
2025,3,4,15,0,27.3,29.35,4.3,759,316,328,15,36.62,2.4000000000000004,0
2025,3,4,16,0,25.6,33.59,4.2,759,18,18,0,50.730000000000004,2.5,0
2025,3,4,17,0,23.8,39.14,3.7,760,55,55,0,65,2.6,0
2025,3,4,18,0,21.1,52.34,2.1,760,63,64,6,79.28,2.6,0
2025,3,4,19,0,19.200000000000003,63.95,1.4000000000000001,761,0,0,0,93.59,2.6,0
2025,3,4,20,0,18.3,68.33,1.3,762,0,0,0,107.67,2.5,0
2025,3,4,21,0,17.6,71.19,1.1,762,0,0,0,121.45,2.5,0
2025,3,4,22,0,17.1,72.7,1,762,0,0,0,134.6,2.5,0
2025,3,4,23,0,16.6,73.8,1,762,0,0,0,146.35,2.5,0
2025,3,5,0,0,16.2,74.04,1,762,0,0,0,154.67000000000002,2.5,0
2025,3,5,1,0,16.1,73.85000000000001,0.8,762,0,0,0,155.70000000000002,2.5,0
2025,3,5,2,0,15.700000000000001,74.35000000000001,0.8,761,0,0,0,148.72,2.4000000000000004,0
2025,3,5,3,0,15.4,74.4,0.8,761,0,0,0,137.51,2.4000000000000004,0
2025,3,5,4,0,15.100000000000001,74.44,0.8,761,0,0,0,124.60000000000001,2.3000000000000003,0
2025,3,5,5,0,14.8,74.47,0.8,761,0,0,0,110.93,2.3000000000000003,0
2025,3,5,6,0,15.3,72.02,0.7000000000000001,762,0,0,0,96.9,2.3000000000000003,0
2025,3,5,7,0,17.7,60.67,1.1,763,37,37,2,82.60000000000001,2.4000000000000004,0
2025,3,5,8,0,20.5,48.09,1.7000000000000002,763,53,355,817,68.36,2.4000000000000004,0
2025,3,5,9,0,23,39.89,2.5,763,65,611,931,54.09,2.4000000000000004,0
2025,3,5,10,0,24.700000000000003,35.18,3.1,763,74,830,986,39.94,2.4000000000000004,0
2025,3,5,11,0,25.8,32.59,3.5,763,89,988,1002,26.27,2.4000000000000004,0
2025,3,5,12,0,26.5,31.05,3.7,762,558,838,289,14.58,2.4000000000000004,0
2025,3,5,13,0,26.700000000000003,30.62,3.7,761,92,1084,1017,12.81,2.5,1
2025,3,5,14,0,26.6,30.86,3.7,760,362,806,483,23.36,2.5,0
2025,3,5,15,0,25.700000000000003,33.05,3.7,760,315,327,15,36.82,2.5,0
2025,3,5,16,0,24.3,36.96,3.5,760,278,504,358,50.9,2.5,0
2025,3,5,17,0,22.900000000000002,42.01,3.1,760,197,232,84,65.17,2.5,7
2025,3,5,18,0,20.200000000000003,58.79,1.5,760,29,30,0,79.44,2.5,0
2025,3,5,19,0,18.8,67.05,1.2000000000000002,761,0,0,0,93.76,2.4000000000000004,0
2025,3,5,20,0,18.1,68.55,1.1,761,0,0,0,107.86,2.4000000000000004,0
2025,3,5,21,0,17.400000000000002,70.51,1,762,0,0,0,121.66,2.3000000000000003,0
2025,3,5,22,0,16.900000000000002,71.48,1,762,0,0,0,134.85,2.2,0
2025,3,5,23,0,16.400000000000002,72.44,0.9,762,0,0,0,146.67000000000002,2.1,0
2025,3,6,0,0,16.3,71.25,0.7000000000000001,761,0,0,0,155.05,2.1,0
2025,3,6,1,0,16.3,69.83,0.5,761,0,0,0,156.06,2,0
2025,3,6,2,0,15.8,70.94,0.5,761,0,0,0,148.98,2,0
2025,3,6,3,0,15.100000000000001,73.17,0.6000000000000001,761,0,0,0,137.69,2,0
2025,3,6,4,0,14.4,75.39,0.8,761,0,0,0,124.71000000000001,1.9000000000000001,0
2025,3,6,5,0,13.8,77.16,0.9,762,0,0,0,111.02,1.9000000000000001,0
2025,3,6,6,0,13.700000000000001,77.11,0.9,762,0,0,0,96.97,1.8,0
2025,3,6,7,0,17.400000000000002,58.71,1.9000000000000001,762,31,99,534,82.65,1.8,0
2025,3,6,8,0,21.3,41.61,2,762,54,362,837,68.41,1.7000000000000002,0
2025,3,6,9,0,24.400000000000002,31.77,1.6,762,64,622,952,54.15,1.7000000000000002,0
2025,3,6,10,0,26.900000000000002,26.16,1.8,762,71,841,1005,40.02,1.8,0
2025,3,6,11,0,28.700000000000003,23.240000000000002,2.4000000000000004,761,74,1004,1038,26.400000000000002,1.8,0
2025,3,6,12,0,29.900000000000002,21.900000000000002,3.1,760,77,1090,1048,14.85,1.9000000000000001,0
2025,3,6,13,0,30.200000000000003,21.95,3.6,759,77,1096,1046,13.19,2,1
2025,3,6,14,0,30,22.64,3.9000000000000004,759,75,1022,1033,23.61,2.1,0
2025,3,6,15,0,29.200000000000003,24.060000000000002,4.1000000000000005,758,72,874,1004,37.01,2.2,0
2025,3,6,16,0,27.5,27.76,4.4,758,276,418,226,51.07,2.4000000000000004,0
2025,3,6,17,0,25.200000000000003,34.85,4.3,758,55,410,852,65.33,2.5,0
2025,3,6,18,0,22,49.28,2.6,758,92,112,109,79.61,2.7,0
2025,3,6,19,0,20.200000000000003,62.21,1.6,759,0,0,0,93.93,2.8000000000000003,0
2025,3,6,20,0,19.400000000000002,67.36,1.3,759,0,0,0,108.05,2.9000000000000004,0
2025,3,6,21,0,18.900000000000002,69.73,1.2000000000000002,760,0,0,0,121.88,2.9000000000000004,0
2025,3,6,22,0,18.5,71.10000000000001,1.1,760,0,0,0,135.11,2.9000000000000004,0
2025,3,6,23,0,18,72.60000000000001,1.1,760,0,0,0,146.98,2.9000000000000004,0
2025,3,7,0,0,17.6,72.97,1,760,0,0,0,155.43,2.9000000000000004,0
2025,3,7,1,0,17.2,73.77,0.9,760,0,0,0,156.43,2.9000000000000004,0
2025,3,7,2,0,16.8,74.7,0.8,760,0,0,0,149.23,2.9000000000000004,0
2025,3,7,3,0,16.400000000000002,75.58,0.7000000000000001,760,0,0,0,137.85,3,0
2025,3,7,4,0,16.1,76.01,0.6000000000000001,760,0,0,0,124.83,3,0
2025,3,7,5,0,15.8,75.68,0.6000000000000001,760,0,0,0,111.10000000000001,3,0
2025,3,7,6,0,15.8,75.66,0.7000000000000001,761,0,0,0,97.03,2.9000000000000004,0
2025,3,7,7,0,17.3,65.7,1.5,761,54,54,1,82.71000000000001,2.9000000000000004,0
2025,3,7,8,0,20,51.51,1.5,762,54,348,799,68.47,2.8000000000000003,0
2025,3,7,9,0,23,40.9,0.9,762,66,604,919,54.21,2.7,0
2025,3,7,10,0,25.200000000000003,34.83,1.2000000000000002,761,75,821,975,40.11,2.7,0
2025,3,7,11,0,26.200000000000003,32.75,2.2,761,81,982,1007,26.54,2.6,0
2025,3,7,12,0,26.6,32.52,2.9000000000000004,760,83,1067,1019,15.13,2.7,0
2025,3,7,13,0,26.400000000000002,33.69,3.3000000000000003,759,44,44,0,13.57,2.7,0
2025,3,7,14,0,25.8,35.87,3.6,759,195,196,1,23.87,2.8000000000000003,0
2025,3,7,15,0,24.8,39.27,3.9000000000000004,758,72,73,0,37.21,2.8000000000000003,0
2025,3,7,16,0,23.5,43.800000000000004,4,758,42,42,0,51.25,2.8000000000000003,0
2025,3,7,17,0,22.1,50.39,3.5,758,66,67,1,65.5,2.8000000000000003,0
2025,3,7,18,0,19.700000000000003,64.16,1.9000000000000001,758,54,54,3,79.78,2.8000000000000003,0
2025,3,7,19,0,18.6,70.78,1.4000000000000001,758,0,0,0,94.11,2.8000000000000003,0
2025,3,7,20,0,18.400000000000002,72.54,1.1,759,0,0,0,108.24000000000001,2.9000000000000004,0
2025,3,7,21,0,18.1,72.21000000000001,0.6000000000000001,761,0,0,0,122.09,3,0
2025,3,7,22,0,16.400000000000002,76.41,0.6000000000000001,762,0,0,0,135.36,3.1,0
2025,3,7,23,0,15.3,75.3,1.2000000000000002,762,0,0,0,147.29,3,0
2025,3,8,0,0,14.8,75.83,1.2000000000000002,762,0,0,0,155.82,2.9000000000000004,0
2025,3,8,1,0,14.700000000000001,75.97,1,761,0,0,0,156.79,2.7,0
2025,3,8,2,0,13.9,78.17,0.8,760,0,0,0,149.48,2.5,0
2025,3,8,3,0,13.5,77.84,0.9,760,0,0,0,138.02,2.5,0
2025,3,8,4,0,13.5,76.04,0.8,760,0,0,0,124.94,2.5,0
2025,3,8,5,0,13.8,73.48,0.8,760,0,0,0,111.19,2.5,0
2025,3,8,6,0,14.100000000000001,73.33,0.8,761,0,0,0,97.10000000000001,2.5,0
2025,3,8,7,0,17,62.79,1.6,761,33,92,470,82.77,2.5,5
2025,3,8,8,0,20.6,47.33,1.7000000000000002,762,169,290,332,68.52,2.4000000000000004,0
2025,3,8,9,0,24.200000000000003,35.79,1.2000000000000002,761,227,465,408,54.27,2.3000000000000003,0
2025,3,8,10,0,26.6,30.47,0.9,761,288,641,462,40.19,2.4000000000000004,0
2025,3,8,11,0,28.1,27.7,1.5,760,396,751,397,26.68,2.4000000000000004,0
2025,3,8,12,0,28.6,26.89,2.3000000000000003,760,401,769,382,15.42,2.5,0
2025,3,8,13,0,28.5,27.490000000000002,3,759,396,836,453,13.94,2.6,0
2025,3,8,14,0,27.400000000000002,30.68,3.6,758,378,776,435,24.13,2.8000000000000003,0
2025,3,8,15,0,25.400000000000002,36.92,3.8000000000000003,758,326,609,357,37.42,3,0
2025,3,8,16,0,23.1,45.43,3.4000000000000004,758,291,369,126,51.43,3.2,0
2025,3,8,17,0,21.200000000000003,54.410000000000004,2.6,759,183,309,306,65.67,3.3000000000000003,0
2025,3,8,18,0,19.8,62.22,1.8,759,82,87,29,79.95,3.4000000000000004,0
2025,3,8,19,0,19.1,66.93,1.6,760,0,0,0,94.29,3.3000000000000003,0
2025,3,8,20,0,18.3,72.65,1.3,760,0,0,0,108.44,3.1,0
2025,3,8,21,0,17.8,74.59,1.3,760,0,0,0,122.31,3,0
2025,3,8,22,0,17.900000000000002,75.51,1.2000000000000002,761,0,0,0,135.61,3,0
2025,3,8,23,0,17.8,76.36,1.2000000000000002,761,0,0,0,147.61,3.1,0
2025,3,9,0,0,17.6,77.07000000000001,1.2000000000000002,761,0,0,0,156.20000000000002,3.2,0
2025,3,9,1,0,17,76.8,1.1,760,0,0,0,157.15,3.3000000000000003,0
2025,3,9,2,0,15.600000000000001,76.45,1.4000000000000001,760,0,0,0,149.73,3.2,0
2025,3,9,3,0,14.100000000000001,76.37,1.8,761,0,0,0,138.18,3,0
2025,3,9,4,0,13,76.62,1.5,762,0,0,0,125.05,2.9000000000000004,0
2025,3,9,5,0,12.4,76.61,1.1,762,0,0,0,111.27,2.8000000000000003,0
2025,3,9,6,0,12.100000000000001,75.75,1.1,762,0,0,0,97.16,2.8000000000000003,0
2025,3,9,7,0,12.5,73.74,1.1,763,19,19,0,82.82000000000001,2.8000000000000003,0
2025,3,9,8,0,13.9,69.04,0.8,763,143,150,19,68.58,2.8000000000000003,0
2025,3,9,9,0,16.400000000000002,60.54,0.7000000000000001,763,246,280,58,54.33,2.8000000000000003,0
2025,3,9,10,0,19.5,49.28,1.1,763,202,204,2,40.28,2.8000000000000003,0
2025,3,9,11,0,21.8,41.81,1.5,763,423,519,108,26.830000000000002,2.8000000000000003,0
2025,3,9,12,0,23.3,38.19,2.2,762,383,740,371,15.71,2.8000000000000003,0
2025,3,9,13,0,24.1,36.84,3,761,410,801,403,14.33,2.8000000000000003,0
2025,3,9,14,0,24,37.75,3.7,760,60,60,0,24.400000000000002,2.8000000000000003,0
2025,3,9,15,0,23,40.99,3.8000000000000003,760,73,73,0,37.63,2.8000000000000003,0
2025,3,9,16,0,21.700000000000003,45.37,3.7,760,211,516,491,51.620000000000005,2.9000000000000004,0
2025,3,9,17,0,20.400000000000002,50.1,3.1,760,130,341,517,65.85,2.9000000000000004,0
2025,3,9,18,0,18.400000000000002,62.03,1.5,760,87,119,185,80.12,2.8000000000000003,0
2025,3,9,19,0,17,70.02,1,761,0,0,0,94.47,2.8000000000000003,0
2025,3,9,20,0,16.400000000000002,72.22,0.8,761,0,0,0,108.63,2.7,0
2025,3,9,21,0,15.9,72.97,0.7000000000000001,762,0,0,0,122.52,2.6,0
2025,3,9,22,0,15.100000000000001,74.36,0.8,762,0,0,0,135.87,2.4000000000000004,0
2025,3,9,23,0,14.4,75.16,0.9,761,0,0,0,147.92000000000002,2.3000000000000003,0
2025,3,10,0,0,14.5,71.95,0.8,761,0,0,0,156.59,2.3000000000000003,0
2025,3,10,1,0,14.3,71.48,0.6000000000000001,761,0,0,0,157.51,2.4000000000000004,0
2025,3,10,2,0,13.8,73.2,0.6000000000000001,762,0,0,0,149.97,2.4000000000000004,0
2025,3,10,3,0,13.9,72.4,0.30000000000000004,762,0,0,0,138.33,2.4000000000000004,0
2025,3,10,4,0,13.9,71.87,0.30000000000000004,762,0,0,0,125.16,2.3000000000000003,0
2025,3,10,5,0,13.4,73.53,0.5,762,0,0,0,111.35000000000001,2.3000000000000003,0
2025,3,10,6,0,13.200000000000001,74.54,0.5,762,0,0,0,97.23,2.3000000000000003,0
2025,3,10,7,0,15.4,67.3,0.4,763,32,93,494,82.87,2.2,0
2025,3,10,8,0,18.6,53.17,0.9,763,56,350,806,68.63,2.2,0
2025,3,10,9,0,21.900000000000002,40.25,1.8,763,69,608,926,54.4,2.1,0
2025,3,10,10,0,24.3,34.03,2.3000000000000003,763,373,709,441,40.37,2.1,0
2025,3,10,11,0,26.1,30.45,2.8000000000000003,762,80,991,1022,26.97,2,0
2025,3,10,12,0,27.5,28.1,3.2,762,82,1078,1037,16,2,0
2025,3,10,13,0,28.3,26.67,3.5,761,82,1083,1035,14.71,2.1,0
2025,3,10,14,0,28.200000000000003,26.830000000000002,3.8000000000000003,760,83,1009,1019,24.67,2.1,0
2025,3,10,15,0,27.5,27.97,4.1000000000000005,759,79,859,989,37.84,2.2,0
2025,3,10,16,0,26,30.88,4.3,759,207,208,1,51.81,2.2,0
2025,3,10,17,0,23.700000000000003,36.9,4.1000000000000005,760,174,177,7,66.02,2.3000000000000003,0
2025,3,10,18,0,20.400000000000002,50.93,2.4000000000000004,760,37,136,587,80.29,2.4000000000000004,0
2025,3,10,19,0,18.5,62.84,1.7000000000000002,761,0,0,0,94.65,2.4000000000000004,0
2025,3,10,20,0,17.6,68.41,1.6,762,0,0,0,108.82000000000001,2.5,0
2025,3,10,21,0,17,71.56,1.7000000000000002,762,0,0,0,122.74000000000001,2.5,0
2025,3,10,22,0,16.3,75.07000000000001,1.7000000000000002,762,0,0,0,136.12,2.4000000000000004,0
2025,3,10,23,0,15.5,77.63,1.5,762,0,0,0,148.24,2.2,0
2025,3,11,0,0,14.8,78.53,1.4000000000000001,761,0,0,0,156.98,2.1,0
2025,3,11,1,0,14.3,78.32000000000001,1.1,761,0,0,0,157.87,2.2,0
2025,3,11,2,0,14,77.41,1,761,0,0,0,150.21,2.3000000000000003,0
2025,3,11,3,0,13.600000000000001,77.25,0.9,761,0,0,0,138.49,2.3000000000000003,0
2025,3,11,4,0,13.3,77.06,0.8,761,0,0,0,125.27,2.3000000000000003,0
2025,3,11,5,0,13.100000000000001,76.51,0.8,762,0,0,0,111.42,2.2,0
2025,3,11,6,0,13,77.59,0.9,762,0,0,0,97.29,2.1,0
2025,3,11,7,0,15.4,69.54,2,763,25,25,0,82.93,2.1,0
2025,3,11,8,0,17.900000000000002,57.120000000000005,2.6,764,51,353,830,68.68,2,0
2025,3,11,9,0,21.1,42.83,2.8000000000000003,764,256,259,6,54.46,2,0
2025,3,11,10,0,23.700000000000003,35.410000000000004,2.9000000000000004,763,445,621,231,40.46,1.9000000000000001,0
2025,3,11,11,0,25.700000000000003,31.05,3.1,763,79,991,1024,27.13,1.9000000000000001,0
2025,3,11,12,0,27,28.330000000000002,3.4000000000000004,762,80,1078,1040,16.3,1.9000000000000001,0
2025,3,11,13,0,27.700000000000003,27,3.8000000000000003,761,80,1083,1039,15.1,2,0
2025,3,11,14,0,27.700000000000003,26.76,4.2,760,498,830,366,24.95,2,0
2025,3,11,15,0,27.1,27.29,4.5,760,83,859,986,38.06,2,0
2025,3,11,16,0,25.700000000000003,29.63,4.6000000000000005,760,73,649,935,52,2,0
2025,3,11,17,0,23.5,34.79,4.4,760,60,396,833,66.2,2,0
2025,3,11,18,0,20.1,48.1,2.6,761,37,134,584,80.47,2.1,0
2025,3,11,19,0,18.1,60.410000000000004,1.7000000000000002,761,0,0,0,94.83,2.1,0
2025,3,11,20,0,17.3,66.62,1.4000000000000001,762,0,0,0,109.02,2.2,0
2025,3,11,21,0,16.7,70.3,1.3,762,0,0,0,122.96000000000001,2.2,0
2025,3,11,22,0,16.2,73.03,1.2000000000000002,762,0,0,0,136.37,2.2,0
2025,3,11,23,0,15.5,76.04,1,762,0,0,0,148.55,2.1,0
2025,3,12,0,0,14.700000000000001,78.29,0.8,762,0,0,0,157.36,2,0
2025,3,12,1,0,14.100000000000001,79.74,0.8,761,0,0,0,158.23,1.9000000000000001,0
2025,3,12,2,0,13.5,80.96000000000001,0.7000000000000001,761,0,0,0,150.44,1.9000000000000001,0
